Units,scenario,region,sector,year,value
1975$/GJ,Scenario 1,Africa_Eastern,biomass,1975,1
1975$/GJ,Scenario 1,Africa_Eastern,biomass,1990,1.46884
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2005,1.64937
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2010,1.63637
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2015,1.68128
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2020,1.68088
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2025,1.41948
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2030,1.42514
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2035,1.44244
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2040,1.52759
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2045,1.65766
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2050,1.76273
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2055,1.89089
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2060,1.98022
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2065,2.04754
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2070,2.08572
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2075,2.10306
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2080,2.10623
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2085,2.09731
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2090,2.0832
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2095,2.06918
1975$/GJ,Scenario 1,Africa_Eastern,biomass,2100,2.04898
1975$/GJ,Scenario 1,Africa_Northern,biomass,1975,1
1975$/GJ,Scenario 1,Africa_Northern,biomass,1990,0.921767
1975$/GJ,Scenario 1,Africa_Northern,biomass,2005,0.954096
1975$/GJ,Scenario 1,Africa_Northern,biomass,2010,1.04123
1975$/GJ,Scenario 1,Africa_Northern,biomass,2015,1.08741
1975$/GJ,Scenario 1,Africa_Northern,biomass,2020,1.10038
1975$/GJ,Scenario 1,Africa_Northern,biomass,2025,1.07795
1975$/GJ,Scenario 1,Africa_Northern,biomass,2030,1.13133
1975$/GJ,Scenario 1,Africa_Northern,biomass,2035,1.17689
1975$/GJ,Scenario 1,Africa_Northern,biomass,2040,1.25077
1975$/GJ,Scenario 1,Africa_Northern,biomass,2045,1.32527
1975$/GJ,Scenario 1,Africa_Northern,biomass,2050,1.38771
1975$/GJ,Scenario 1,Africa_Northern,biomass,2055,1.43476
1975$/GJ,Scenario 1,Africa_Northern,biomass,2060,1.46401
1975$/GJ,Scenario 1,Africa_Northern,biomass,2065,1.48668
1975$/GJ,Scenario 1,Africa_Northern,biomass,2070,1.49682
1975$/GJ,Scenario 1,Africa_Northern,biomass,2075,1.50203
1975$/GJ,Scenario 1,Africa_Northern,biomass,2080,1.50323
1975$/GJ,Scenario 1,Africa_Northern,biomass,2085,1.50112
1975$/GJ,Scenario 1,Africa_Northern,biomass,2090,1.4976
1975$/GJ,Scenario 1,Africa_Northern,biomass,2095,1.49464
1975$/GJ,Scenario 1,Africa_Northern,biomass,2100,1.48905
1975$/GJ,Scenario 1,Africa_Southern,biomass,1975,1
1975$/GJ,Scenario 1,Africa_Southern,biomass,1990,1.77343
1975$/GJ,Scenario 1,Africa_Southern,biomass,2005,1.65129
1975$/GJ,Scenario 1,Africa_Southern,biomass,2010,1.85732
1975$/GJ,Scenario 1,Africa_Southern,biomass,2015,1.96323
1975$/GJ,Scenario 1,Africa_Southern,biomass,2020,1.91688
1975$/GJ,Scenario 1,Africa_Southern,biomass,2025,1.43269
1975$/GJ,Scenario 1,Africa_Southern,biomass,2030,1.3793
1975$/GJ,Scenario 1,Africa_Southern,biomass,2035,1.35427
1975$/GJ,Scenario 1,Africa_Southern,biomass,2040,1.40948
1975$/GJ,Scenario 1,Africa_Southern,biomass,2045,1.47827
1975$/GJ,Scenario 1,Africa_Southern,biomass,2050,1.54333
1975$/GJ,Scenario 1,Africa_Southern,biomass,2055,1.62314
1975$/GJ,Scenario 1,Africa_Southern,biomass,2060,1.6778
1975$/GJ,Scenario 1,Africa_Southern,biomass,2065,1.71941
1975$/GJ,Scenario 1,Africa_Southern,biomass,2070,1.74164
1975$/GJ,Scenario 1,Africa_Southern,biomass,2075,1.74879
1975$/GJ,Scenario 1,Africa_Southern,biomass,2080,1.74408
1975$/GJ,Scenario 1,Africa_Southern,biomass,2085,1.72825
1975$/GJ,Scenario 1,Africa_Southern,biomass,2090,1.70422
1975$/GJ,Scenario 1,Africa_Southern,biomass,2095,1.67637
1975$/GJ,Scenario 1,Africa_Southern,biomass,2100,1.65198
1975$/GJ,Scenario 1,Africa_Western,biomass,1975,1
1975$/GJ,Scenario 1,Africa_Western,biomass,1990,1.17624
1975$/GJ,Scenario 1,Africa_Western,biomass,2005,1.30811
1975$/GJ,Scenario 1,Africa_Western,biomass,2010,1.40245
1975$/GJ,Scenario 1,Africa_Western,biomass,2015,1.49506
1975$/GJ,Scenario 1,Africa_Western,biomass,2020,1.49852
1975$/GJ,Scenario 1,Africa_Western,biomass,2025,1.40187
1975$/GJ,Scenario 1,Africa_Western,biomass,2030,1.39609
1975$/GJ,Scenario 1,Africa_Western,biomass,2035,1.40411
1975$/GJ,Scenario 1,Africa_Western,biomass,2040,1.47627
1975$/GJ,Scenario 1,Africa_Western,biomass,2045,1.57872
1975$/GJ,Scenario 1,Africa_Western,biomass,2050,1.66989
1975$/GJ,Scenario 1,Africa_Western,biomass,2055,1.79298
1975$/GJ,Scenario 1,Africa_Western,biomass,2060,1.88915
1975$/GJ,Scenario 1,Africa_Western,biomass,2065,1.96642
1975$/GJ,Scenario 1,Africa_Western,biomass,2070,2.01496
1975$/GJ,Scenario 1,Africa_Western,biomass,2075,2.0401
1975$/GJ,Scenario 1,Africa_Western,biomass,2080,2.04669
1975$/GJ,Scenario 1,Africa_Western,biomass,2085,2.04262
1975$/GJ,Scenario 1,Africa_Western,biomass,2090,2.02902
1975$/GJ,Scenario 1,Africa_Western,biomass,2095,2.01555
1975$/GJ,Scenario 1,Africa_Western,biomass,2100,1.99908
1975$/GJ,Scenario 1,Argentina,biomass,1975,1
1975$/GJ,Scenario 1,Argentina,biomass,1990,1.20728
1975$/GJ,Scenario 1,Argentina,biomass,2005,1.09528
1975$/GJ,Scenario 1,Argentina,biomass,2010,1.15477
1975$/GJ,Scenario 1,Argentina,biomass,2015,1.15242
1975$/GJ,Scenario 1,Argentina,biomass,2020,1.14148
1975$/GJ,Scenario 1,Argentina,biomass,2025,1.06711
1975$/GJ,Scenario 1,Argentina,biomass,2030,1.09324
1975$/GJ,Scenario 1,Argentina,biomass,2035,1.11973
1975$/GJ,Scenario 1,Argentina,biomass,2040,1.20166
1975$/GJ,Scenario 1,Argentina,biomass,2045,1.27219
1975$/GJ,Scenario 1,Argentina,biomass,2050,1.33196
1975$/GJ,Scenario 1,Argentina,biomass,2055,1.37527
1975$/GJ,Scenario 1,Argentina,biomass,2060,1.40207
1975$/GJ,Scenario 1,Argentina,biomass,2065,1.4215
1975$/GJ,Scenario 1,Argentina,biomass,2070,1.42974
1975$/GJ,Scenario 1,Argentina,biomass,2075,1.43118
1975$/GJ,Scenario 1,Argentina,biomass,2080,1.42818
1975$/GJ,Scenario 1,Argentina,biomass,2085,1.42149
1975$/GJ,Scenario 1,Argentina,biomass,2090,1.41309
1975$/GJ,Scenario 1,Argentina,biomass,2095,1.40514
1975$/GJ,Scenario 1,Argentina,biomass,2100,1.39466
1975$/GJ,Scenario 1,Australia_NZ,biomass,1975,1
1975$/GJ,Scenario 1,Australia_NZ,biomass,1990,1.45122
1975$/GJ,Scenario 1,Australia_NZ,biomass,2005,1.47237
1975$/GJ,Scenario 1,Australia_NZ,biomass,2010,1.45708
1975$/GJ,Scenario 1,Australia_NZ,biomass,2015,1.40338
1975$/GJ,Scenario 1,Australia_NZ,biomass,2020,1.36713
1975$/GJ,Scenario 1,Australia_NZ,biomass,2025,1.24222
1975$/GJ,Scenario 1,Australia_NZ,biomass,2030,1.22491
1975$/GJ,Scenario 1,Australia_NZ,biomass,2035,1.23987
1975$/GJ,Scenario 1,Australia_NZ,biomass,2040,1.3147200000000001
1975$/GJ,Scenario 1,Australia_NZ,biomass,2045,1.3953
1975$/GJ,Scenario 1,Australia_NZ,biomass,2050,1.46173
1975$/GJ,Scenario 1,Australia_NZ,biomass,2055,1.51164
1975$/GJ,Scenario 1,Australia_NZ,biomass,2060,1.54427
1975$/GJ,Scenario 1,Australia_NZ,biomass,2065,1.56608
1975$/GJ,Scenario 1,Australia_NZ,biomass,2070,1.57171
1975$/GJ,Scenario 1,Australia_NZ,biomass,2075,1.5685
1975$/GJ,Scenario 1,Australia_NZ,biomass,2080,1.55984
1975$/GJ,Scenario 1,Australia_NZ,biomass,2085,1.54637
1975$/GJ,Scenario 1,Australia_NZ,biomass,2090,1.53112
1975$/GJ,Scenario 1,Australia_NZ,biomass,2095,1.51647
1975$/GJ,Scenario 1,Australia_NZ,biomass,2100,1.49878
1975$/GJ,Scenario 1,Brazil,biomass,1975,1
1975$/GJ,Scenario 1,Brazil,biomass,1990,1.49579
1975$/GJ,Scenario 1,Brazil,biomass,2005,1.45003
1975$/GJ,Scenario 1,Brazil,biomass,2010,1.46817
1975$/GJ,Scenario 1,Brazil,biomass,2015,1.42957
1975$/GJ,Scenario 1,Brazil,biomass,2020,1.40394
1975$/GJ,Scenario 1,Brazil,biomass,2025,1.2989
1975$/GJ,Scenario 1,Brazil,biomass,2030,1.26379
1975$/GJ,Scenario 1,Brazil,biomass,2035,1.25144
1975$/GJ,Scenario 1,Brazil,biomass,2040,1.29086
1975$/GJ,Scenario 1,Brazil,biomass,2045,1.34245
1975$/GJ,Scenario 1,Brazil,biomass,2050,1.38594
1975$/GJ,Scenario 1,Brazil,biomass,2055,1.42319
1975$/GJ,Scenario 1,Brazil,biomass,2060,1.44585
1975$/GJ,Scenario 1,Brazil,biomass,2065,1.46173
1975$/GJ,Scenario 1,Brazil,biomass,2070,1.46829
1975$/GJ,Scenario 1,Brazil,biomass,2075,1.4688
1975$/GJ,Scenario 1,Brazil,biomass,2080,1.46501
1975$/GJ,Scenario 1,Brazil,biomass,2085,1.45724
1975$/GJ,Scenario 1,Brazil,biomass,2090,1.44711
1975$/GJ,Scenario 1,Brazil,biomass,2095,1.43693
1975$/GJ,Scenario 1,Brazil,biomass,2100,1.42401
1975$/GJ,Scenario 1,Canada,biomass,1975,1
1975$/GJ,Scenario 1,Canada,biomass,1990,1.24403
1975$/GJ,Scenario 1,Canada,biomass,2005,1.29724
1975$/GJ,Scenario 1,Canada,biomass,2010,1.28398
1975$/GJ,Scenario 1,Canada,biomass,2015,1.23211
1975$/GJ,Scenario 1,Canada,biomass,2020,1.22125
1975$/GJ,Scenario 1,Canada,biomass,2025,0.971706
1975$/GJ,Scenario 1,Canada,biomass,2030,0.958836
1975$/GJ,Scenario 1,Canada,biomass,2035,0.964614
1975$/GJ,Scenario 1,Canada,biomass,2040,1.02769
1975$/GJ,Scenario 1,Canada,biomass,2045,1.09797
1975$/GJ,Scenario 1,Canada,biomass,2050,1.15807
1975$/GJ,Scenario 1,Canada,biomass,2055,1.2012100000000001
1975$/GJ,Scenario 1,Canada,biomass,2060,1.22506
1975$/GJ,Scenario 1,Canada,biomass,2065,1.24223
1975$/GJ,Scenario 1,Canada,biomass,2070,1.24951
1975$/GJ,Scenario 1,Canada,biomass,2075,1.25125
1975$/GJ,Scenario 1,Canada,biomass,2080,1.24935
1975$/GJ,Scenario 1,Canada,biomass,2085,1.24414
1975$/GJ,Scenario 1,Canada,biomass,2090,1.23752
1975$/GJ,Scenario 1,Canada,biomass,2095,1.2308
1975$/GJ,Scenario 1,Canada,biomass,2100,1.22157
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,1975,1
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,1990,1.47765
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2005,1.3516
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2010,1.42101
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2015,1.396
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2020,1.38023
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2025,1.21026
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2030,1.1892
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2035,1.19351
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2040,1.26032
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2045,1.33287
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2050,1.38983
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2055,1.4455
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2060,1.48098
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2065,1.50946
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2070,1.52708
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2075,1.53557
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2080,1.53488
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2085,1.52993
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2090,1.5214
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2095,1.51234
1975$/GJ,Scenario 1,Central America and Caribbean,biomass,2100,1.49999
1975$/GJ,Scenario 1,Central Asia,biomass,1975,1
1975$/GJ,Scenario 1,Central Asia,biomass,1990,0.998187
1975$/GJ,Scenario 1,Central Asia,biomass,2005,1.06134
1975$/GJ,Scenario 1,Central Asia,biomass,2010,1.12435
1975$/GJ,Scenario 1,Central Asia,biomass,2015,1.16048
1975$/GJ,Scenario 1,Central Asia,biomass,2020,1.1574
1975$/GJ,Scenario 1,Central Asia,biomass,2025,1.08042
1975$/GJ,Scenario 1,Central Asia,biomass,2030,1.12407
1975$/GJ,Scenario 1,Central Asia,biomass,2035,1.1607
1975$/GJ,Scenario 1,Central Asia,biomass,2040,1.2466
1975$/GJ,Scenario 1,Central Asia,biomass,2045,1.33227
1975$/GJ,Scenario 1,Central Asia,biomass,2050,1.4018
1975$/GJ,Scenario 1,Central Asia,biomass,2055,1.45111
1975$/GJ,Scenario 1,Central Asia,biomass,2060,1.48092
1975$/GJ,Scenario 1,Central Asia,biomass,2065,1.50329
1975$/GJ,Scenario 1,Central Asia,biomass,2070,1.51347
1975$/GJ,Scenario 1,Central Asia,biomass,2075,1.51458
1975$/GJ,Scenario 1,Central Asia,biomass,2080,1.51075
1975$/GJ,Scenario 1,Central Asia,biomass,2085,1.50227
1975$/GJ,Scenario 1,Central Asia,biomass,2090,1.49319
1975$/GJ,Scenario 1,Central Asia,biomass,2095,1.48549
1975$/GJ,Scenario 1,Central Asia,biomass,2100,1.4738
1975$/GJ,Scenario 1,China,biomass,1975,1
1975$/GJ,Scenario 1,China,biomass,1990,0.779626
1975$/GJ,Scenario 1,China,biomass,2005,0.828833
1975$/GJ,Scenario 1,China,biomass,2010,0.901204
1975$/GJ,Scenario 1,China,biomass,2015,0.943499
1975$/GJ,Scenario 1,China,biomass,2020,0.985661
1975$/GJ,Scenario 1,China,biomass,2025,1.02751
1975$/GJ,Scenario 1,China,biomass,2030,1.07952
1975$/GJ,Scenario 1,China,biomass,2035,1.11626
1975$/GJ,Scenario 1,China,biomass,2040,1.19806
1975$/GJ,Scenario 1,China,biomass,2045,1.2582
1975$/GJ,Scenario 1,China,biomass,2050,1.30677
1975$/GJ,Scenario 1,China,biomass,2055,1.34545
1975$/GJ,Scenario 1,China,biomass,2060,1.36445
1975$/GJ,Scenario 1,China,biomass,2065,1.37531
1975$/GJ,Scenario 1,China,biomass,2070,1.37337
1975$/GJ,Scenario 1,China,biomass,2075,1.36466
1975$/GJ,Scenario 1,China,biomass,2080,1.35374
1975$/GJ,Scenario 1,China,biomass,2085,1.339
1975$/GJ,Scenario 1,China,biomass,2090,1.32278
1975$/GJ,Scenario 1,China,biomass,2095,1.30673
1975$/GJ,Scenario 1,China,biomass,2100,1.2869
1975$/GJ,Scenario 1,Colombia,biomass,1975,1
1975$/GJ,Scenario 1,Colombia,biomass,1990,1.25579
1975$/GJ,Scenario 1,Colombia,biomass,2005,1.17805
1975$/GJ,Scenario 1,Colombia,biomass,2010,1.20791
1975$/GJ,Scenario 1,Colombia,biomass,2015,1.19754
1975$/GJ,Scenario 1,Colombia,biomass,2020,1.21451
1975$/GJ,Scenario 1,Colombia,biomass,2025,1.07913
1975$/GJ,Scenario 1,Colombia,biomass,2030,1.06634
1975$/GJ,Scenario 1,Colombia,biomass,2035,1.06935
1975$/GJ,Scenario 1,Colombia,biomass,2040,1.12838
1975$/GJ,Scenario 1,Colombia,biomass,2045,1.19376
1975$/GJ,Scenario 1,Colombia,biomass,2050,1.23413
1975$/GJ,Scenario 1,Colombia,biomass,2055,1.26915
1975$/GJ,Scenario 1,Colombia,biomass,2060,1.29121
1975$/GJ,Scenario 1,Colombia,biomass,2065,1.3079
1975$/GJ,Scenario 1,Colombia,biomass,2070,1.31629
1975$/GJ,Scenario 1,Colombia,biomass,2075,1.31981
1975$/GJ,Scenario 1,Colombia,biomass,2080,1.32033
1975$/GJ,Scenario 1,Colombia,biomass,2085,1.31784
1975$/GJ,Scenario 1,Colombia,biomass,2090,1.31376
1975$/GJ,Scenario 1,Colombia,biomass,2095,1.30994
1975$/GJ,Scenario 1,Colombia,biomass,2100,1.30429
1975$/GJ,Scenario 1,EU-12,biomass,1975,1
1975$/GJ,Scenario 1,EU-12,biomass,1990,0.97094
1975$/GJ,Scenario 1,EU-12,biomass,2005,1.31985
1975$/GJ,Scenario 1,EU-12,biomass,2010,1.40667
1975$/GJ,Scenario 1,EU-12,biomass,2015,1.36664
1975$/GJ,Scenario 1,EU-12,biomass,2020,1.387
1975$/GJ,Scenario 1,EU-12,biomass,2025,1.08482
1975$/GJ,Scenario 1,EU-12,biomass,2030,1.03144
1975$/GJ,Scenario 1,EU-12,biomass,2035,1.01905
1975$/GJ,Scenario 1,EU-12,biomass,2040,1.07758
1975$/GJ,Scenario 1,EU-12,biomass,2045,1.14516
1975$/GJ,Scenario 1,EU-12,biomass,2050,1.20271
1975$/GJ,Scenario 1,EU-12,biomass,2055,1.24361
1975$/GJ,Scenario 1,EU-12,biomass,2060,1.26972
1975$/GJ,Scenario 1,EU-12,biomass,2065,1.29079
1975$/GJ,Scenario 1,EU-12,biomass,2070,1.29994
1975$/GJ,Scenario 1,EU-12,biomass,2075,1.30172
1975$/GJ,Scenario 1,EU-12,biomass,2080,1.29976
1975$/GJ,Scenario 1,EU-12,biomass,2085,1.29377
1975$/GJ,Scenario 1,EU-12,biomass,2090,1.28619
1975$/GJ,Scenario 1,EU-12,biomass,2095,1.27859
1975$/GJ,Scenario 1,EU-12,biomass,2100,1.26705
1975$/GJ,Scenario 1,EU-15,biomass,1975,1
1975$/GJ,Scenario 1,EU-15,biomass,1990,1.21745
1975$/GJ,Scenario 1,EU-15,biomass,2005,1.3803
1975$/GJ,Scenario 1,EU-15,biomass,2010,1.67795
1975$/GJ,Scenario 1,EU-15,biomass,2015,1.94087
1975$/GJ,Scenario 1,EU-15,biomass,2020,1.78399
1975$/GJ,Scenario 1,EU-15,biomass,2025,0.912803
1975$/GJ,Scenario 1,EU-15,biomass,2030,0.871262
1975$/GJ,Scenario 1,EU-15,biomass,2035,0.862321
1975$/GJ,Scenario 1,EU-15,biomass,2040,0.923345
1975$/GJ,Scenario 1,EU-15,biomass,2045,0.995057
1975$/GJ,Scenario 1,EU-15,biomass,2050,1.05618
1975$/GJ,Scenario 1,EU-15,biomass,2055,1.103
1975$/GJ,Scenario 1,EU-15,biomass,2060,1.13284
1975$/GJ,Scenario 1,EU-15,biomass,2065,1.15539
1975$/GJ,Scenario 1,EU-15,biomass,2070,1.16498
1975$/GJ,Scenario 1,EU-15,biomass,2075,1.16783
1975$/GJ,Scenario 1,EU-15,biomass,2080,1.16627
1975$/GJ,Scenario 1,EU-15,biomass,2085,1.15949
1975$/GJ,Scenario 1,EU-15,biomass,2090,1.15015
1975$/GJ,Scenario 1,EU-15,biomass,2095,1.14053
1975$/GJ,Scenario 1,EU-15,biomass,2100,1.12769
1975$/GJ,Scenario 1,Europe_Eastern,biomass,1975,1
1975$/GJ,Scenario 1,Europe_Eastern,biomass,1990,0.967504
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2005,1.16284
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2010,1.22584
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2015,1.18957
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2020,1.18096
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2025,1.05316
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2030,1.06893
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2035,1.08884
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2040,1.16966
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2045,1.24889
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2050,1.31304
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2055,1.35869
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2060,1.38773
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2065,1.4096
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2070,1.41966
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2075,1.42298
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2080,1.42178
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2085,1.41645
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2090,1.40921
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2095,1.40232
1975$/GJ,Scenario 1,Europe_Eastern,biomass,2100,1.39231
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,1975,1
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,1990,1.51538
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2005,1.41326
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2010,1.36146
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2015,1.29048
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2020,1.26945
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2025,1.04018
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2030,1.02699
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2035,1.03857
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2040,1.11558
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2045,1.20155
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2050,1.26694
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2055,1.31615
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2060,1.34737
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2065,1.37138
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2070,1.38209
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2075,1.3846
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2080,1.38248
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2085,1.37632
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2090,1.36852
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2095,1.36088
1975$/GJ,Scenario 1,Europe_Non_EU,biomass,2100,1.34981
1975$/GJ,Scenario 1,European Free Trade Association,biomass,1975,1
1975$/GJ,Scenario 1,European Free Trade Association,biomass,1990,1.66318
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2005,2.13109
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2010,2.51663
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2015,2.56339
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2020,2.54941
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2025,0.537461
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2030,0.538282
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2035,0.550398
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2040,0.601198
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2045,0.657305
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2050,0.70559
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2055,0.740308
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2060,0.76308
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2065,0.780786
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2070,0.789417
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2075,0.792675
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2080,0.792314
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2085,0.788496
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2090,0.783169
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2095,0.77773
1975$/GJ,Scenario 1,European Free Trade Association,biomass,2100,0.769917
1975$/GJ,Scenario 1,India,biomass,1975,1
1975$/GJ,Scenario 1,India,biomass,1990,1.14806
1975$/GJ,Scenario 1,India,biomass,2005,1.1785
1975$/GJ,Scenario 1,India,biomass,2010,1.21977
1975$/GJ,Scenario 1,India,biomass,2015,1.24496
1975$/GJ,Scenario 1,India,biomass,2020,1.27055
1975$/GJ,Scenario 1,India,biomass,2025,1.27228
1975$/GJ,Scenario 1,India,biomass,2030,1.28575
1975$/GJ,Scenario 1,India,biomass,2035,1.30028
1975$/GJ,Scenario 1,India,biomass,2040,1.35214
1975$/GJ,Scenario 1,India,biomass,2045,1.41409
1975$/GJ,Scenario 1,India,biomass,2050,1.46862
1975$/GJ,Scenario 1,India,biomass,2055,1.53356
1975$/GJ,Scenario 1,India,biomass,2060,1.58794
1975$/GJ,Scenario 1,India,biomass,2065,1.62828
1975$/GJ,Scenario 1,India,biomass,2070,1.64745
1975$/GJ,Scenario 1,India,biomass,2075,1.65529
1975$/GJ,Scenario 1,India,biomass,2080,1.65713
1975$/GJ,Scenario 1,India,biomass,2085,1.65191
1975$/GJ,Scenario 1,India,biomass,2090,1.64284
1975$/GJ,Scenario 1,India,biomass,2095,1.63169
1975$/GJ,Scenario 1,India,biomass,2100,1.61526
1975$/GJ,Scenario 1,Indonesia,biomass,1975,1
1975$/GJ,Scenario 1,Indonesia,biomass,1990,0.96777
1975$/GJ,Scenario 1,Indonesia,biomass,2005,0.902026
1975$/GJ,Scenario 1,Indonesia,biomass,2010,0.911299
1975$/GJ,Scenario 1,Indonesia,biomass,2015,0.918212
1975$/GJ,Scenario 1,Indonesia,biomass,2020,0.917819
1975$/GJ,Scenario 1,Indonesia,biomass,2025,0.896216
1975$/GJ,Scenario 1,Indonesia,biomass,2030,0.929772
1975$/GJ,Scenario 1,Indonesia,biomass,2035,0.955017
1975$/GJ,Scenario 1,Indonesia,biomass,2040,1.01643
1975$/GJ,Scenario 1,Indonesia,biomass,2045,1.08092
1975$/GJ,Scenario 1,Indonesia,biomass,2050,1.13421
1975$/GJ,Scenario 1,Indonesia,biomass,2055,1.17355
1975$/GJ,Scenario 1,Indonesia,biomass,2060,1.1982
1975$/GJ,Scenario 1,Indonesia,biomass,2065,1.21233
1975$/GJ,Scenario 1,Indonesia,biomass,2070,1.21851
1975$/GJ,Scenario 1,Indonesia,biomass,2075,1.22039
1975$/GJ,Scenario 1,Indonesia,biomass,2080,1.21965
1975$/GJ,Scenario 1,Indonesia,biomass,2085,1.21634
1975$/GJ,Scenario 1,Indonesia,biomass,2090,1.21167
1975$/GJ,Scenario 1,Indonesia,biomass,2095,1.20696
1975$/GJ,Scenario 1,Indonesia,biomass,2100,1.20016
1975$/GJ,Scenario 1,Japan,biomass,1975,1
