Units,scenario,region,sector,year,value
1975$/GJ,Reference,Africa_Eastern,biomass,1975,1
1975$/GJ,Reference,Africa_Eastern,biomass,1990,1.46884
1975$/GJ,Reference,Africa_Eastern,biomass,2005,1.64937
1975$/GJ,Reference,Africa_Eastern,biomass,2010,1.63637
1975$/GJ,Reference,Africa_Eastern,biomass,2015,1.68128
1975$/GJ,Reference,Africa_Eastern,biomass,2020,1.6789
1975$/GJ,Reference,Africa_Eastern,biomass,2025,1.32815
1975$/GJ,Reference,Africa_Eastern,biomass,2030,1.30172
1975$/GJ,Reference,Africa_Eastern,biomass,2035,1.29561
1975$/GJ,Reference,Africa_Eastern,biomass,2040,1.36478
1975$/GJ,Reference,Africa_Eastern,biomass,2045,1.4405
1975$/GJ,Reference,Africa_Eastern,biomass,2050,1.50302
1975$/GJ,Reference,Africa_Eastern,biomass,2055,1.59624
1975$/GJ,Reference,Africa_Eastern,biomass,2060,1.6655
1975$/GJ,Reference,Africa_Eastern,biomass,2065,1.72353
1975$/GJ,Reference,Africa_Eastern,biomass,2070,1.76003
1975$/GJ,Reference,Africa_Eastern,biomass,2075,1.78102
1975$/GJ,Reference,Africa_Eastern,biomass,2080,1.7897
1975$/GJ,Reference,Africa_Eastern,biomass,2085,1.78854
1975$/GJ,Reference,Africa_Eastern,biomass,2090,1.77996
1975$/GJ,Reference,Africa_Eastern,biomass,2095,1.77037
1975$/GJ,Reference,Africa_Eastern,biomass,2100,1.75582
1975$/GJ,Reference,Africa_Northern,biomass,1975,1
1975$/GJ,Reference,Africa_Northern,biomass,1990,0.921767
1975$/GJ,Reference,Africa_Northern,biomass,2005,0.954097
1975$/GJ,Reference,Africa_Northern,biomass,2010,1.04124
1975$/GJ,Reference,Africa_Northern,biomass,2015,1.08741
1975$/GJ,Reference,Africa_Northern,biomass,2020,1.10075
1975$/GJ,Reference,Africa_Northern,biomass,2025,1.06771
1975$/GJ,Reference,Africa_Northern,biomass,2030,1.11437
1975$/GJ,Reference,Africa_Northern,biomass,2035,1.15493
1975$/GJ,Reference,Africa_Northern,biomass,2040,1.2325
1975$/GJ,Reference,Africa_Northern,biomass,2045,1.30252
1975$/GJ,Reference,Africa_Northern,biomass,2050,1.36023
1975$/GJ,Reference,Africa_Northern,biomass,2055,1.40245
1975$/GJ,Reference,Africa_Northern,biomass,2060,1.42791
1975$/GJ,Reference,Africa_Northern,biomass,2065,1.4491
1975$/GJ,Reference,Africa_Northern,biomass,2070,1.45865
1975$/GJ,Reference,Africa_Northern,biomass,2075,1.46349
1975$/GJ,Reference,Africa_Northern,biomass,2080,1.46475
1975$/GJ,Reference,Africa_Northern,biomass,2085,1.46382
1975$/GJ,Reference,Africa_Northern,biomass,2090,1.46165
1975$/GJ,Reference,Africa_Northern,biomass,2095,1.46108
1975$/GJ,Reference,Africa_Northern,biomass,2100,1.45925
1975$/GJ,Reference,Africa_Southern,biomass,1975,1
1975$/GJ,Reference,Africa_Southern,biomass,1990,1.77343
1975$/GJ,Reference,Africa_Southern,biomass,2005,1.65129
1975$/GJ,Reference,Africa_Southern,biomass,2010,1.85732
1975$/GJ,Reference,Africa_Southern,biomass,2015,1.96323
1975$/GJ,Reference,Africa_Southern,biomass,2020,1.91756
1975$/GJ,Reference,Africa_Southern,biomass,2025,1.36074
1975$/GJ,Reference,Africa_Southern,biomass,2030,1.29713
1975$/GJ,Reference,Africa_Southern,biomass,2035,1.26448
1975$/GJ,Reference,Africa_Southern,biomass,2040,1.31437
1975$/GJ,Reference,Africa_Southern,biomass,2045,1.37446
1975$/GJ,Reference,Africa_Southern,biomass,2050,1.42335
1975$/GJ,Reference,Africa_Southern,biomass,2055,1.47543
1975$/GJ,Reference,Africa_Southern,biomass,2060,1.51135
1975$/GJ,Reference,Africa_Southern,biomass,2065,1.54357
1975$/GJ,Reference,Africa_Southern,biomass,2070,1.55996
1975$/GJ,Reference,Africa_Southern,biomass,2075,1.56433
1975$/GJ,Reference,Africa_Southern,biomass,2080,1.55904
1975$/GJ,Reference,Africa_Southern,biomass,2085,1.54514
1975$/GJ,Reference,Africa_Southern,biomass,2090,1.52473
1975$/GJ,Reference,Africa_Southern,biomass,2095,1.50201
1975$/GJ,Reference,Africa_Southern,biomass,2100,1.48533
1975$/GJ,Reference,Africa_Western,biomass,1975,1
1975$/GJ,Reference,Africa_Western,biomass,1990,1.17624
1975$/GJ,Reference,Africa_Western,biomass,2005,1.30811
1975$/GJ,Reference,Africa_Western,biomass,2010,1.40245
1975$/GJ,Reference,Africa_Western,biomass,2015,1.49506
1975$/GJ,Reference,Africa_Western,biomass,2020,1.49837
1975$/GJ,Reference,Africa_Western,biomass,2025,1.20045
1975$/GJ,Reference,Africa_Western,biomass,2030,1.16512
1975$/GJ,Reference,Africa_Western,biomass,2035,1.1532
1975$/GJ,Reference,Africa_Western,biomass,2040,1.21482
1975$/GJ,Reference,Africa_Western,biomass,2045,1.27307
1975$/GJ,Reference,Africa_Western,biomass,2050,1.319
1975$/GJ,Reference,Africa_Western,biomass,2055,1.37366
1975$/GJ,Reference,Africa_Western,biomass,2060,1.41356
1975$/GJ,Reference,Africa_Western,biomass,2065,1.44563
1975$/GJ,Reference,Africa_Western,biomass,2070,1.46463
1975$/GJ,Reference,Africa_Western,biomass,2075,1.47403
1975$/GJ,Reference,Africa_Western,biomass,2080,1.47608
1975$/GJ,Reference,Africa_Western,biomass,2085,1.47387
1975$/GJ,Reference,Africa_Western,biomass,2090,1.4676
1975$/GJ,Reference,Africa_Western,biomass,2095,1.46163
1975$/GJ,Reference,Africa_Western,biomass,2100,1.45399
1975$/GJ,Reference,Argentina,biomass,1975,1
1975$/GJ,Reference,Argentina,biomass,1990,1.20728
1975$/GJ,Reference,Argentina,biomass,2005,1.09529
1975$/GJ,Reference,Argentina,biomass,2010,1.15477
1975$/GJ,Reference,Argentina,biomass,2015,1.15242
1975$/GJ,Reference,Argentina,biomass,2020,1.14114
1975$/GJ,Reference,Argentina,biomass,2025,1.05542
1975$/GJ,Reference,Argentina,biomass,2030,1.07618
1975$/GJ,Reference,Argentina,biomass,2035,1.099
1975$/GJ,Reference,Argentina,biomass,2040,1.17849
1975$/GJ,Reference,Argentina,biomass,2045,1.2494
1975$/GJ,Reference,Argentina,biomass,2050,1.30485
1975$/GJ,Reference,Argentina,biomass,2055,1.34345
1975$/GJ,Reference,Argentina,biomass,2060,1.36656
1975$/GJ,Reference,Argentina,biomass,2065,1.3845
1975$/GJ,Reference,Argentina,biomass,2070,1.39206
1975$/GJ,Reference,Argentina,biomass,2075,1.39334
1975$/GJ,Reference,Argentina,biomass,2080,1.39023
1975$/GJ,Reference,Argentina,biomass,2085,1.38363
1975$/GJ,Reference,Argentina,biomass,2090,1.37494
1975$/GJ,Reference,Argentina,biomass,2095,1.3668
1975$/GJ,Reference,Argentina,biomass,2100,1.35631
1975$/GJ,Reference,Australia_NZ,biomass,1975,1
1975$/GJ,Reference,Australia_NZ,biomass,1990,1.45122
1975$/GJ,Reference,Australia_NZ,biomass,2005,1.47237
1975$/GJ,Reference,Australia_NZ,biomass,2010,1.45708
1975$/GJ,Reference,Australia_NZ,biomass,2015,1.40338
1975$/GJ,Reference,Australia_NZ,biomass,2020,1.36677
1975$/GJ,Reference,Australia_NZ,biomass,2025,1.22797
1975$/GJ,Reference,Australia_NZ,biomass,2030,1.20506
1975$/GJ,Reference,Australia_NZ,biomass,2035,1.21505
1975$/GJ,Reference,Australia_NZ,biomass,2040,1.28632
1975$/GJ,Reference,Australia_NZ,biomass,2045,1.36153
1975$/GJ,Reference,Australia_NZ,biomass,2050,1.42242
1975$/GJ,Reference,Australia_NZ,biomass,2055,1.46438
1975$/GJ,Reference,Australia_NZ,biomass,2060,1.48571
1975$/GJ,Reference,Australia_NZ,biomass,2065,1.50132
1975$/GJ,Reference,Australia_NZ,biomass,2070,1.50587
1975$/GJ,Reference,Australia_NZ,biomass,2075,1.50255
1975$/GJ,Reference,Australia_NZ,biomass,2080,1.49532
1975$/GJ,Reference,Australia_NZ,biomass,2085,1.48526
1975$/GJ,Reference,Australia_NZ,biomass,2090,1.47357
1975$/GJ,Reference,Australia_NZ,biomass,2095,1.46249
1975$/GJ,Reference,Australia_NZ,biomass,2100,1.44902
1975$/GJ,Reference,Brazil,biomass,1975,1
1975$/GJ,Reference,Brazil,biomass,1990,1.49579
1975$/GJ,Reference,Brazil,biomass,2005,1.45003
1975$/GJ,Reference,Brazil,biomass,2010,1.46817
1975$/GJ,Reference,Brazil,biomass,2015,1.42957
1975$/GJ,Reference,Brazil,biomass,2020,1.40359
1975$/GJ,Reference,Brazil,biomass,2025,1.26291
1975$/GJ,Reference,Brazil,biomass,2030,1.22163
1975$/GJ,Reference,Brazil,biomass,2035,1.20337
1975$/GJ,Reference,Brazil,biomass,2040,1.23829
1975$/GJ,Reference,Brazil,biomass,2045,1.28361
1975$/GJ,Reference,Brazil,biomass,2050,1.32094
1975$/GJ,Reference,Brazil,biomass,2055,1.35164
1975$/GJ,Reference,Brazil,biomass,2060,1.36961
1975$/GJ,Reference,Brazil,biomass,2065,1.38332
1975$/GJ,Reference,Brazil,biomass,2070,1.38897
1975$/GJ,Reference,Brazil,biomass,2075,1.38942
1975$/GJ,Reference,Brazil,biomass,2080,1.38597
1975$/GJ,Reference,Brazil,biomass,2085,1.37918
1975$/GJ,Reference,Brazil,biomass,2090,1.37002
1975$/GJ,Reference,Brazil,biomass,2095,1.36105
1975$/GJ,Reference,Brazil,biomass,2100,1.34972
1975$/GJ,Reference,Canada,biomass,1975,1
1975$/GJ,Reference,Canada,biomass,1990,1.24403
1975$/GJ,Reference,Canada,biomass,2005,1.29724
1975$/GJ,Reference,Canada,biomass,2010,1.28398
1975$/GJ,Reference,Canada,biomass,2015,1.23211
1975$/GJ,Reference,Canada,biomass,2020,1.22105
1975$/GJ,Reference,Canada,biomass,2025,0.962447
1975$/GJ,Reference,Canada,biomass,2030,0.94541
1975$/GJ,Reference,Canada,biomass,2035,0.948157
1975$/GJ,Reference,Canada,biomass,2040,1.00852
1975$/GJ,Reference,Canada,biomass,2045,1.07466
1975$/GJ,Reference,Canada,biomass,2050,1.1304
1975$/GJ,Reference,Canada,biomass,2055,1.16882
1975$/GJ,Reference,Canada,biomass,2060,1.1909
1975$/GJ,Reference,Canada,biomass,2065,1.20715
1975$/GJ,Reference,Canada,biomass,2070,1.21352
1975$/GJ,Reference,Canada,biomass,2075,1.21483
1975$/GJ,Reference,Canada,biomass,2080,1.21257
1975$/GJ,Reference,Canada,biomass,2085,1.20719
1975$/GJ,Reference,Canada,biomass,2090,1.20011
1975$/GJ,Reference,Canada,biomass,2095,1.19237
1975$/GJ,Reference,Canada,biomass,2100,1.18203
1975$/GJ,Reference,Central America and Caribbean,biomass,1975,1
1975$/GJ,Reference,Central America and Caribbean,biomass,1990,1.47765
1975$/GJ,Reference,Central America and Caribbean,biomass,2005,1.3516
1975$/GJ,Reference,Central America and Caribbean,biomass,2010,1.42101
1975$/GJ,Reference,Central America and Caribbean,biomass,2015,1.396
1975$/GJ,Reference,Central America and Caribbean,biomass,2020,1.37998
1975$/GJ,Reference,Central America and Caribbean,biomass,2025,1.20485
1975$/GJ,Reference,Central America and Caribbean,biomass,2030,1.17676
1975$/GJ,Reference,Central America and Caribbean,biomass,2035,1.17705
1975$/GJ,Reference,Central America and Caribbean,biomass,2040,1.24387
1975$/GJ,Reference,Central America and Caribbean,biomass,2045,1.31239
1975$/GJ,Reference,Central America and Caribbean,biomass,2050,1.3651199999999999
1975$/GJ,Reference,Central America and Caribbean,biomass,2055,1.417
1975$/GJ,Reference,Central America and Caribbean,biomass,2060,1.44958
1975$/GJ,Reference,Central America and Caribbean,biomass,2065,1.47477
1975$/GJ,Reference,Central America and Caribbean,biomass,2070,1.48779
1975$/GJ,Reference,Central America and Caribbean,biomass,2075,1.49409
1975$/GJ,Reference,Central America and Caribbean,biomass,2080,1.49328
1975$/GJ,Reference,Central America and Caribbean,biomass,2085,1.48951
1975$/GJ,Reference,Central America and Caribbean,biomass,2090,1.48283
1975$/GJ,Reference,Central America and Caribbean,biomass,2095,1.47588
1975$/GJ,Reference,Central America and Caribbean,biomass,2100,1.46674
1975$/GJ,Reference,Central Asia,biomass,1975,1
1975$/GJ,Reference,Central Asia,biomass,1990,0.998187
1975$/GJ,Reference,Central Asia,biomass,2005,1.06134
1975$/GJ,Reference,Central Asia,biomass,2010,1.12435
1975$/GJ,Reference,Central Asia,biomass,2015,1.16048
1975$/GJ,Reference,Central Asia,biomass,2020,1.15723
1975$/GJ,Reference,Central Asia,biomass,2025,1.06615
1975$/GJ,Reference,Central Asia,biomass,2030,1.10411
1975$/GJ,Reference,Central Asia,biomass,2035,1.13721
1975$/GJ,Reference,Central Asia,biomass,2040,1.22412
1975$/GJ,Reference,Central Asia,biomass,2045,1.30583
1975$/GJ,Reference,Central Asia,biomass,2050,1.37108
1975$/GJ,Reference,Central Asia,biomass,2055,1.41543
1975$/GJ,Reference,Central Asia,biomass,2060,1.44134
1975$/GJ,Reference,Central Asia,biomass,2065,1.46206
1975$/GJ,Reference,Central Asia,biomass,2070,1.47033
1975$/GJ,Reference,Central Asia,biomass,2075,1.47122
1975$/GJ,Reference,Central Asia,biomass,2080,1.46772
1975$/GJ,Reference,Central Asia,biomass,2085,1.46046
1975$/GJ,Reference,Central Asia,biomass,2090,1.45139
1975$/GJ,Reference,Central Asia,biomass,2095,1.44361
1975$/GJ,Reference,Central Asia,biomass,2100,1.43195
1975$/GJ,Reference,China,biomass,1975,1
1975$/GJ,Reference,China,biomass,1990,0.779626
1975$/GJ,Reference,China,biomass,2005,0.828834
1975$/GJ,Reference,China,biomass,2010,0.901205
1975$/GJ,Reference,China,biomass,2015,0.943499
1975$/GJ,Reference,China,biomass,2020,0.985524
1975$/GJ,Reference,China,biomass,2025,1.01503
1975$/GJ,Reference,China,biomass,2030,1.06113
1975$/GJ,Reference,China,biomass,2035,1.09268
1975$/GJ,Reference,China,biomass,2040,1.16942
1975$/GJ,Reference,China,biomass,2045,1.23326
1975$/GJ,Reference,China,biomass,2050,1.27686
1975$/GJ,Reference,China,biomass,2055,1.31104
1975$/GJ,Reference,China,biomass,2060,1.32668
1975$/GJ,Reference,China,biomass,2065,1.33616
1975$/GJ,Reference,China,biomass,2070,1.33375
1975$/GJ,Reference,China,biomass,2075,1.32528
1975$/GJ,Reference,China,biomass,2080,1.31483
1975$/GJ,Reference,China,biomass,2085,1.30077
1975$/GJ,Reference,China,biomass,2090,1.285
1975$/GJ,Reference,China,biomass,2095,1.26952
1975$/GJ,Reference,China,biomass,2100,1.25021
1975$/GJ,Reference,Colombia,biomass,1975,1
1975$/GJ,Reference,Colombia,biomass,1990,1.25579
1975$/GJ,Reference,Colombia,biomass,2005,1.17805
1975$/GJ,Reference,Colombia,biomass,2010,1.2079
1975$/GJ,Reference,Colombia,biomass,2015,1.19754
1975$/GJ,Reference,Colombia,biomass,2020,1.21442
1975$/GJ,Reference,Colombia,biomass,2025,1.07291
1975$/GJ,Reference,Colombia,biomass,2030,1.05631
1975$/GJ,Reference,Colombia,biomass,2035,1.05648
1975$/GJ,Reference,Colombia,biomass,2040,1.11295
1975$/GJ,Reference,Colombia,biomass,2045,1.17462
1975$/GJ,Reference,Colombia,biomass,2050,1.21636
1975$/GJ,Reference,Colombia,biomass,2055,1.24831
1975$/GJ,Reference,Colombia,biomass,2060,1.26806
1975$/GJ,Reference,Colombia,biomass,2065,1.28403
1975$/GJ,Reference,Colombia,biomass,2070,1.29228
1975$/GJ,Reference,Colombia,biomass,2075,1.29605
1975$/GJ,Reference,Colombia,biomass,2080,1.29685
1975$/GJ,Reference,Colombia,biomass,2085,1.29474
1975$/GJ,Reference,Colombia,biomass,2090,1.29075
1975$/GJ,Reference,Colombia,biomass,2095,1.28707
1975$/GJ,Reference,Colombia,biomass,2100,1.2817
1975$/GJ,Reference,EU-12,biomass,1975,1
1975$/GJ,Reference,EU-12,biomass,1990,0.97094
1975$/GJ,Reference,EU-12,biomass,2005,1.31985
1975$/GJ,Reference,EU-12,biomass,2010,1.40667
1975$/GJ,Reference,EU-12,biomass,2015,1.36664
1975$/GJ,Reference,EU-12,biomass,2020,1.38679
1975$/GJ,Reference,EU-12,biomass,2025,1.07249
1975$/GJ,Reference,EU-12,biomass,2030,1.01492
1975$/GJ,Reference,EU-12,biomass,2035,0.99863
1975$/GJ,Reference,EU-12,biomass,2040,1.0531
1975$/GJ,Reference,EU-12,biomass,2045,1.11505
1975$/GJ,Reference,EU-12,biomass,2050,1.16721
1975$/GJ,Reference,EU-12,biomass,2055,1.20576
1975$/GJ,Reference,EU-12,biomass,2060,1.22722
1975$/GJ,Reference,EU-12,biomass,2065,1.24564
1975$/GJ,Reference,EU-12,biomass,2070,1.25276
1975$/GJ,Reference,EU-12,biomass,2075,1.25293
1975$/GJ,Reference,EU-12,biomass,2080,1.24934
1975$/GJ,Reference,EU-12,biomass,2085,1.24195
1975$/GJ,Reference,EU-12,biomass,2090,1.23263
1975$/GJ,Reference,EU-12,biomass,2095,1.22344
1975$/GJ,Reference,EU-12,biomass,2100,1.21056
1975$/GJ,Reference,EU-15,biomass,1975,1
1975$/GJ,Reference,EU-15,biomass,1990,1.21745
1975$/GJ,Reference,EU-15,biomass,2005,1.3803
1975$/GJ,Reference,EU-15,biomass,2010,1.67795
1975$/GJ,Reference,EU-15,biomass,2015,1.94087
1975$/GJ,Reference,EU-15,biomass,2020,1.78315
1975$/GJ,Reference,EU-15,biomass,2025,0.90508
1975$/GJ,Reference,EU-15,biomass,2030,0.85929
1975$/GJ,Reference,EU-15,biomass,2035,0.846579
1975$/GJ,Reference,EU-15,biomass,2040,0.904275
1975$/GJ,Reference,EU-15,biomass,2045,0.971074
1975$/GJ,Reference,EU-15,biomass,2050,1.02694
1975$/GJ,Reference,EU-15,biomass,2055,1.06818
1975$/GJ,Reference,EU-15,biomass,2060,1.09333
1975$/GJ,Reference,EU-15,biomass,2065,1.1132
1975$/GJ,Reference,EU-15,biomass,2070,1.12081
1975$/GJ,Reference,EU-15,biomass,2075,1.1222
1975$/GJ,Reference,EU-15,biomass,2080,1.1192
1975$/GJ,Reference,EU-15,biomass,2085,1.11125
1975$/GJ,Reference,EU-15,biomass,2090,1.10041
1975$/GJ,Reference,EU-15,biomass,2095,1.0894
1975$/GJ,Reference,EU-15,biomass,2100,1.07563
1975$/GJ,Reference,Europe_Eastern,biomass,1975,1
1975$/GJ,Reference,Europe_Eastern,biomass,1990,0.967504
1975$/GJ,Reference,Europe_Eastern,biomass,2005,1.16286
1975$/GJ,Reference,Europe_Eastern,biomass,2010,1.22584
1975$/GJ,Reference,Europe_Eastern,biomass,2015,1.18957
1975$/GJ,Reference,Europe_Eastern,biomass,2020,1.18066
1975$/GJ,Reference,Europe_Eastern,biomass,2025,1.03981
1975$/GJ,Reference,Europe_Eastern,biomass,2030,1.04987
1975$/GJ,Reference,Europe_Eastern,biomass,2035,1.06555
1975$/GJ,Reference,Europe_Eastern,biomass,2040,1.1426
1975$/GJ,Reference,Europe_Eastern,biomass,2045,1.22111
1975$/GJ,Reference,Europe_Eastern,biomass,2050,1.28012
1975$/GJ,Reference,Europe_Eastern,biomass,2055,1.32025
1975$/GJ,Reference,Europe_Eastern,biomass,2060,1.34488
1975$/GJ,Reference,Europe_Eastern,biomass,2065,1.3647
1975$/GJ,Reference,Europe_Eastern,biomass,2070,1.37355
1975$/GJ,Reference,Europe_Eastern,biomass,2075,1.37621
1975$/GJ,Reference,Europe_Eastern,biomass,2080,1.37445
1975$/GJ,Reference,Europe_Eastern,biomass,2085,1.36878
1975$/GJ,Reference,Europe_Eastern,biomass,2090,1.36083
1975$/GJ,Reference,Europe_Eastern,biomass,2095,1.35334
1975$/GJ,Reference,Europe_Eastern,biomass,2100,1.34293
1975$/GJ,Reference,Europe_Non_EU,biomass,1975,1
1975$/GJ,Reference,Europe_Non_EU,biomass,1990,1.51538
1975$/GJ,Reference,Europe_Non_EU,biomass,2005,1.41326
1975$/GJ,Reference,Europe_Non_EU,biomass,2010,1.36146
1975$/GJ,Reference,Europe_Non_EU,biomass,2015,1.29048
1975$/GJ,Reference,Europe_Non_EU,biomass,2020,1.26929
1975$/GJ,Reference,Europe_Non_EU,biomass,2025,1.02868
1975$/GJ,Reference,Europe_Non_EU,biomass,2030,1.01073
1975$/GJ,Reference,Europe_Non_EU,biomass,2035,1.01843
1975$/GJ,Reference,Europe_Non_EU,biomass,2040,1.09172
1975$/GJ,Reference,Europe_Non_EU,biomass,2045,1.17252
1975$/GJ,Reference,Europe_Non_EU,biomass,2050,1.23553
1975$/GJ,Reference,Europe_Non_EU,biomass,2055,1.27937
1975$/GJ,Reference,Europe_Non_EU,biomass,2060,1.30617
1975$/GJ,Reference,Europe_Non_EU,biomass,2065,1.32781
1975$/GJ,Reference,Europe_Non_EU,biomass,2070,1.33699
1975$/GJ,Reference,Europe_Non_EU,biomass,2075,1.33852
1975$/GJ,Reference,Europe_Non_EU,biomass,2080,1.33537
1975$/GJ,Reference,Europe_Non_EU,biomass,2085,1.32848
1975$/GJ,Reference,Europe_Non_EU,biomass,2090,1.3196
1975$/GJ,Reference,Europe_Non_EU,biomass,2095,1.31106
1975$/GJ,Reference,Europe_Non_EU,biomass,2100,1.2993
1975$/GJ,Reference,European Free Trade Association,biomass,1975,1
1975$/GJ,Reference,European Free Trade Association,biomass,1990,1.66318
1975$/GJ,Reference,European Free Trade Association,biomass,2005,2.13109
1975$/GJ,Reference,European Free Trade Association,biomass,2010,2.51663
1975$/GJ,Reference,European Free Trade Association,biomass,2015,2.56339
1975$/GJ,Reference,European Free Trade Association,biomass,2020,2.54885
1975$/GJ,Reference,European Free Trade Association,biomass,2025,0.528758
1975$/GJ,Reference,European Free Trade Association,biomass,2030,0.527062
1975$/GJ,Reference,European Free Trade Association,biomass,2035,0.537061
1975$/GJ,Reference,European Free Trade Association,biomass,2040,0.585892
1975$/GJ,Reference,European Free Trade Association,biomass,2045,0.638878
1975$/GJ,Reference,European Free Trade Association,biomass,2050,0.683834
1975$/GJ,Reference,European Free Trade Association,biomass,2055,0.714787
1975$/GJ,Reference,European Free Trade Association,biomass,2060,0.734474
1975$/GJ,Reference,European Free Trade Association,biomass,2065,0.750633
1975$/GJ,Reference,European Free Trade Association,biomass,2070,0.758217
1975$/GJ,Reference,European Free Trade Association,biomass,2075,0.760739
1975$/GJ,Reference,European Free Trade Association,biomass,2080,0.759633
1975$/GJ,Reference,European Free Trade Association,biomass,2085,0.7552
1975$/GJ,Reference,European Free Trade Association,biomass,2090,0.749007
1975$/GJ,Reference,European Free Trade Association,biomass,2095,0.742791
1975$/GJ,Reference,European Free Trade Association,biomass,2100,0.734399
1975$/GJ,Reference,India,biomass,1975,1
1975$/GJ,Reference,India,biomass,1990,1.14806
1975$/GJ,Reference,India,biomass,2005,1.1785
1975$/GJ,Reference,India,biomass,2010,1.21977
1975$/GJ,Reference,India,biomass,2015,1.24496
1975$/GJ,Reference,India,biomass,2020,1.2705
1975$/GJ,Reference,India,biomass,2025,1.2605
1975$/GJ,Reference,India,biomass,2030,1.26958
1975$/GJ,Reference,India,biomass,2035,1.2798
1975$/GJ,Reference,India,biomass,2040,1.32784
1975$/GJ,Reference,India,biomass,2045,1.38448
1975$/GJ,Reference,India,biomass,2050,1.43387
1975$/GJ,Reference,India,biomass,2055,1.48174
1975$/GJ,Reference,India,biomass,2060,1.52027
1975$/GJ,Reference,India,biomass,2065,1.55837
1975$/GJ,Reference,India,biomass,2070,1.57651
1975$/GJ,Reference,India,biomass,2075,1.58429
1975$/GJ,Reference,India,biomass,2080,1.58593
1975$/GJ,Reference,India,biomass,2085,1.5807
1975$/GJ,Reference,India,biomass,2090,1.57104
1975$/GJ,Reference,India,biomass,2095,1.55943
1975$/GJ,Reference,India,biomass,2100,1.54298
1975$/GJ,Reference,Indonesia,biomass,1975,1
1975$/GJ,Reference,Indonesia,biomass,1990,0.96777
1975$/GJ,Reference,Indonesia,biomass,2005,0.902029
1975$/GJ,Reference,Indonesia,biomass,2010,0.911299
1975$/GJ,Reference,Indonesia,biomass,2015,0.918212
1975$/GJ,Reference,Indonesia,biomass,2020,0.917719
1975$/GJ,Reference,Indonesia,biomass,2025,0.886514
1975$/GJ,Reference,Indonesia,biomass,2030,0.916938
1975$/GJ,Reference,Indonesia,biomass,2035,0.939983
1975$/GJ,Reference,Indonesia,biomass,2040,0.999238
1975$/GJ,Reference,Indonesia,biomass,2045,1.06008
1975$/GJ,Reference,Indonesia,biomass,2050,1.10949
1975$/GJ,Reference,Indonesia,biomass,2055,1.14469
1975$/GJ,Reference,Indonesia,biomass,2060,1.1661300000000001
1975$/GJ,Reference,Indonesia,biomass,2065,1.18278
1975$/GJ,Reference,Indonesia,biomass,2070,1.19015
1975$/GJ,Reference,Indonesia,biomass,2075,1.19235
1975$/GJ,Reference,Indonesia,biomass,2080,1.19121
1975$/GJ,Reference,Indonesia,biomass,2085,1.187
1975$/GJ,Reference,Indonesia,biomass,2090,1.18077
1975$/GJ,Reference,Indonesia,biomass,2095,1.17463
1975$/GJ,Reference,Indonesia,biomass,2100,1.16606
1975$/GJ,Reference,Japan,biomass,1975,1
1975$/GJ,Reference,Japan,biomass,1990,1.07671
1975$/GJ,Reference,Japan,biomass,2005,1.38808
1975$/GJ,Reference,Japan,biomass,2010,1.83746
1975$/GJ,Reference,Japan,biomass,2015,2.00015
1975$/GJ,Reference,Japan,biomass,2020,2.03778
1975$/GJ,Reference,Japan,biomass,2025,1.01772
1975$/GJ,Reference,Japan,biomass,2030,0.934751
1975$/GJ,Reference,Japan,biomass,2035,0.897879
1975$/GJ,Reference,Japan,biomass,2040,0.930836
1975$/GJ,Reference,Japan,biomass,2045,0.99824
1975$/GJ,Reference,Japan,biomass,2050,1.05125
1975$/GJ,Reference,Japan,biomass,2055,1.08943
1975$/GJ,Reference,Japan,biomass,2060,1.10759
1975$/GJ,Reference,Japan,biomass,2065,1.12003
1975$/GJ,Reference,Japan,biomass,2070,1.11798
1975$/GJ,Reference,Japan,biomass,2075,1.10988
1975$/GJ,Reference,Japan,biomass,2080,1.09831
1975$/GJ,Reference,Japan,biomass,2085,1.08456
1975$/GJ,Reference,Japan,biomass,2090,1.0708
1975$/GJ,Reference,Japan,biomass,2095,1.05851
1975$/GJ,Reference,Japan,biomass,2100,1.04466
1975$/GJ,Reference,Mexico,biomass,1975,1
1975$/GJ,Reference,Mexico,biomass,1990,0.963129
1975$/GJ,Reference,Mexico,biomass,2005,0.996099
1975$/GJ,Reference,Mexico,biomass,2010,1.02538
1975$/GJ,Reference,Mexico,biomass,2015,1.07906
1975$/GJ,Reference,Mexico,biomass,2020,1.07484
1975$/GJ,Reference,Mexico,biomass,2025,0.929469
1975$/GJ,Reference,Mexico,biomass,2030,0.939267
1975$/GJ,Reference,Mexico,biomass,2035,0.953889
1975$/GJ,Reference,Mexico,biomass,2040,1.01766
1975$/GJ,Reference,Mexico,biomass,2045,1.08452
1975$/GJ,Reference,Mexico,biomass,2050,1.13778
1975$/GJ,Reference,Mexico,biomass,2055,1.17771
1975$/GJ,Reference,Mexico,biomass,2060,1.20196
1975$/GJ,Reference,Mexico,biomass,2065,1.2198
1975$/GJ,Reference,Mexico,biomass,2070,1.22794
1975$/GJ,Reference,Mexico,biomass,2075,1.23057
1975$/GJ,Reference,Mexico,biomass,2080,1.2286300000000001
1975$/GJ,Reference,Mexico,biomass,2085,1.22335
1975$/GJ,Reference,Mexico,biomass,2090,1.2165
1975$/GJ,Reference,Mexico,biomass,2095,1.20959
1975$/GJ,Reference,Mexico,biomass,2100,1.20064
1975$/GJ,Reference,Middle East,biomass,1975,1
