"","year","region","Category","gdp_income_scalingfactor","gdp_percap","Income"
"1544",1975,"Canada","d4",0.0402400753104289,33499.2467149486,1348.01221065217
"1545",1975,"Canada","d5",0.0470149766583156,33499.2467149486,1574.96630237446
"1546",1975,"Canada","d6",0.0545183790938178,33499.2467149486,1826.3246317629
"1547",1975,"Canada","d7",0.0634395696916546,33499.2467149486,2125.17779659091
"1548",1975,"Canada","d8",0.075048662643006,33499.2467149486,2514.073665505
"1549",1975,"Canada","d9",0.0922112827802268,33499.2467149486,3089.00851175671
"1550",1975,"Canada","d10",0.143514349013427,33499.2467149486,4807.62258473604
"1551",1990,"Canada","d1",0.0158570509564658,43964.3157474311,697.144395073168
"1552",1990,"Canada","d2",0.0264877772841677,43964.3157474311,1164.51700396878
"1553",1990,"Canada","d3",0.0336400531990181,43964.3157474311,1478.96192060201
"1554",1990,"Canada","d4",0.0402400753104289,43964.3157474311,1769.1273766481
"1555",1990,"Canada","d5",0.0470149766583156,43964.3157474311,2066.98127866429
"1556",1990,"Canada","d6",0.0545183790938178,43964.3157474311,2396.86323251875
"1557",1990,"Canada","d7",0.0634395696916546,43964.3157474311,2789.07727280506
"1558",1990,"Canada","d8",0.075048662643006,43964.3157474311,3299.46310085955
"1559",1990,"Canada","d9",0.0922112827802268,43964.3157474311,4054.00595162555
"1560",1990,"Canada","d10",0.143514349013427,43964.3157474311,6309.51015431334
"1561",2005,"Canada","d1",0.0158570509564658,56594.8576047755,897.427540912852
"1562",2005,"Canada","d2",0.0264877772841677,56594.8576047755,1499.07198366448
"1563",2005,"Canada","d3",0.0336400531990181,56594.8576047755,1903.8540206155
"1564",2005,"Canada","d4",0.0402400753104289,56594.8576047755,2277.38133219917
"1565",2005,"Canada","d5",0.0470149766583156,56594.8576047755,2660.80590926922
"1566",2005,"Canada","d6",0.0545183790938178,56594.8576047755,3085.45990165779
"1567",2005,"Canada","d7",0.0634395696916546,56594.8576047755,3590.35341320742
"1568",2005,"Canada","d8",0.075048662643006,56594.8576047755,4247.36837570976
"1569",2005,"Canada","d9",0.0922112827802268,56594.8576047755,5218.68441850063
"1570",2005,"Canada","d10",0.143514349013427,56594.8576047755,8122.17414665697
"1571",2010,"Canada","d1",0.0158570509564658,56416.472414197,894.59887785597
"1572",2010,"Canada","d2",0.0264877772841677,56416.472414197,1494.34695646564
"1573",2010,"Canada","d3",0.0336400531990181,56416.472414197,1897.85313331452
"1574",2010,"Canada","d4",0.0402400753104289,56416.472414197,2270.20309869602
"1575",2010,"Canada","d5",0.0470149766583156,56416.472414197,2652.41913369798
"1576",2010,"Canada","d6",0.0545183790938178,56416.472414197,3075.73463021311
"1577",2010,"Canada","d7",0.0634395696916546,56416.472414197,3579.03673347776
"1578",2010,"Canada","d8",0.075048662643006,56416.472414197,4233.98080572153
"1579",2010,"Canada","d9",0.0922112827802268,56416.472414197,5202.23529124839
"1580",2010,"Canada","d10",0.143514349013427,56416.472414197,8096.57331215746
"1581",2015,"Canada","d1",0.0158570509564658,59739.4953784661,947.292222329892
"1582",2015,"Canada","d2",0.0264877772841677,59739.4953784661,1582.36644865338
"1583",2015,"Canada","d3",0.0336400531990181,59739.4953784661,2009.63980261409
"1584",2015,"Canada","d4",0.0402400753104289,59739.4953784661,2403.9217930365
"1585",2015,"Canada","d5",0.0470149766583156,59739.4953784661,2808.65098079814
"1586",2015,"Canada","d6",0.0545183790938178,59739.4953784661,3256.9004559166
"1587",2015,"Canada","d7",0.0634395696916546,59739.4953784661,3789.84788040648
"1588",2015,"Canada","d8",0.075048662643006,59739.4953784661,4483.36923512192
"1589",2015,"Canada","d9",0.0922112827802268,59739.4953784661,5508.6555014918
"1590",2015,"Canada","d10",0.143514349013427,59739.4953784661,8573.47478963121
"1591",2020,"Canada","d1",0.0158570509564658,62198.4160033736,986.283451976954
"1592",2020,"Canada","d2",0.0264877772841677,62198.4160033736,1647.49779052537
"1593",2020,"Canada","d3",0.0336400531990181,62198.4160033736,2092.35802324814
"1594",2020,"Canada","d4",0.0402400753104289,62198.4160033736,2502.86894416514
"1595",2020,"Canada","d5",0.0470149766583156,62198.4160033736,2924.25707658281
"1596",2020,"Canada","d6",0.0545183790938178,62198.4160033736,3390.95682270691
"1597",2020,"Canada","d7",0.0634395696916546,62198.4160033736,3945.84074675654
"1598",2020,"Canada","d8",0.075048662643006,62198.4160033736,4667.90793956653
"1599",2020,"Canada","d9",0.0922112827802268,62198.4160033736,5735.39572656927
"1600",2020,"Canada","d10",0.143514349013427,62198.4160033736,8926.36518239049
"1601",2025,"Canada","d1",0.0158570509564658,64515.0224721922,1023.01799879909
"1602",2025,"Canada","d2",0.0264877772841677,64515.0224721922,1708.8595467265
"1603",2025,"Canada","d3",0.0336400531990181,64515.0224721922,2170.28878810039
"1604",2025,"Canada","d4",0.0402400753104289,64515.0224721922,2596.08936293503
"1605",2025,"Canada","d5",0.0470149766583156,64515.0224721922,3033.17227564082
"1606",2025,"Canada","d6",0.0545183790938178,64515.0224721922,3517.25445238515
"1607",2025,"Canada","d7",0.0634395696916546,64515.0224721922,4092.8052642833
"1608",2025,"Canada","d8",0.075048662643006,64515.0224721922,4841.7661569215
"1609",2025,"Canada","d9",0.0922112827802268,64515.0224721922,5949.01298075601
"1610",2025,"Canada","d10",0.143514349013427,64515.0224721922,9258.83145168329
"1611",2030,"Canada","d1",0.0158570509564658,67906.1258357785,1076.79089763412
"1612",2030,"Canada","d2",0.0264877772841677,67906.1258357785,1798.68233736877
"1613",2030,"Canada","d3",0.0336400531990181,67906.1258357785,2284.3656856548
"1614",2030,"Canada","d4",0.0402400753104289,67906.1258357785,2732.54761767119
"1615",2030,"Canada","d5",0.0470149766583156,67906.1258357785,3192.60492112577
"1616",2030,"Canada","d6",0.0545183790938178,67906.1258357785,3702.13191110747
"1617",2030,"Canada","d7",0.0634395696916546,67906.1258357785,4307.93540244914
"1618",2030,"Canada","d8",0.075048662643006,67906.1258357785,5096.26392924286
"1619",2030,"Canada","d9",0.0922112827802268,67906.1258357785,6261.71097195264
"1620",2030,"Canada","d10",0.143514349013427,67906.1258357785,9745.50344334562
"1621",2035,"Canada","d1",0.0158570509564658,71865.3053664861,1139.57180919835
"1622",2035,"Canada","d2",0.0264877772841677,71865.3053664861,1903.55220300619
"1623",2035,"Canada","d3",0.0336400531990181,71865.3053664861,2417.55269569227
"1624",2035,"Canada","d4",0.0402400753104289,71865.3053664861,2891.86530015437
"1625",2035,"Canada","d5",0.0470149766583156,71865.3053664861,3378.74565434807
"1626",2035,"Canada","d6",0.0545183790938178,71865.3053664861,3917.97996166307
